Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_Oscar_bestdirector,Nom_DGA,Nom_BAFTA,Win_DGA,Win_BAFTA,Nom_GoldenGlobe_bestcomedy,Nom_GoldenGlobe_bestdrama,Win_GoldenGlobe_bestcomedy,Win_GoldenGlobe_bestdrama,Genre_action,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_war,Genre_filmnoir,Genre_thriller,Genre_adventure,Genre_family,Genre_sport,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Nowin_PGA,Win_PGA,Nonom_PGA,Nom_PGA
Picture,Dog Day Afternoon,Dog Day Afternoon,0,1976,8,12/25/1975,90,95,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Jaws,Jaws,0,1976,8,6/20/1975,90,97,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Nashville,Nashville,0,1976,7.8,9/21/1975,84,94,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Rocky,Rocky,1,1977,8.1,12/3/1976,69,93,9,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,All the President's Men,All the President's Men,0,1977,8,4/9/1976,92,93,8,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Bound for Glory,Bound for Glory,0,1977,7.4,12/5/1976,78,84,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Network,Network,0,1977,8.1,11/27/1976,93,91,10,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Taxi Driver,Taxi Driver,0,1977,8.3,2/8/1976,93,99,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Annie Hall,Annie Hall,1,1978,8.1,4/20/1977,93,99,5,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Goodbye Girl,The Goodbye Girl,0,1978,7.4,11/30/1977,84,88,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Julia,Julia,0,1978,7.4,1/20/1978,66,73,11,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Star Wars,Star Wars,0,1978,8.7,5/25/1977,96,93,11,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Turning Point,The Turning Point,0,1978,7,11/18/1977,69,58,11,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Deer Hunter,The Deer Hunter,1,1979,8.2,2/23/1979,92,94,9,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Coming Home,Coming Home,0,1979,7.3,2/15/1978,83,81,8,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Heaven Can Wait,Heaven Can Wait,0,1979,6.9,6/28/1978,68,89,12,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Midnight Express,Midnight Express,0,1979,7.7,10/6/1978,89,95,6,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,An Unmarried Woman,An Unmarried Woman,0,1979,7.2,5/26/1978,73,89,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Kramer vs. Kramer,Kramer vs. Kramer,1,1980,7.8,12/19/1979,89,88,9,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,All That Jazz,All That Jazz,0,1980,7.8,12/20/1979,86,85,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Apocalypse Now,Apocalypse Now,0,1980,8.5,8/15/1979,94,97,8,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Breaking Away,Breaking Away,0,1980,7.7,7/20/1979,88,94,5,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Norma Rae,Norma Rae,0,1980,7.4,3/2/1979,79,90,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Ordinary People,Ordinary People,1,1981,7.8,2/26/1981,88,90,6,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Coal Miner's Daughter,Coal Miner's Daughter,0,1981,7.5,3/7/1980,86,100,7,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Elephant Man,The Elephant Man,0,1981,8.2,10/10/1980,93,90,8,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Raging Bull,Raging Bull,0,1981,8.2,12/19/1980,93,97,8,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Tess,Tess,0,1981,7.3,12/12/1980,78,85,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Chariots of Fire,Chariots of Fire,1,1982,7.2,4/9/1982,80,83,7,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Atlantic City,Atlantic City,0,1982,7.4,4/3/1981,77,100,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,On Golden Pond,On Golden Pond,0,1982,7.7,2/12/1982,87,92,10,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Raiders of the Lost Ark,Raiders of the Lost Ark,0,1982,8.5,6/12/1981,96,94,9,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Reds,Reds,0,1982,7.5,12/25/1981,82,94,12,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Gandhi,Gandhi,1,1983,8.1,2/25/1983,92,88,11,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,0,1983,7.9,6/11/1982,72,98,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Missing,Missing,0,1983,7.8,3/12/1982,85,97,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Tootsie,Tootsie,0,1983,7.4,12/17/1982,81,89,9,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Verdict,The Verdict,0,1983,7.8,12/17/1982,88,96,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Terms of Endearment,Terms of Endearment,1,1984,7.4,12/9/1983,84,88,11,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Big Chill,The Big Chill,0,1984,7.2,9/30/1983,77,68,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Dresser,The Dresser,0,1984,7.7,12/6/1983,88,100,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Right Stuff,The Right Stuff,0,1984,7.9,2/17/1984,90,98,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Tender Mercies,Tender Mercies,0,1984,7.4,6/10/1983,82,85,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Amadeus,Amadeus,1,1985,8.3,9/19/1984,95,95,11,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Killing Fields,The Killing Fields,0,1985,7.9,2/1/1985,92,93,7,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,A Passage to India,A Passage to India,0,1985,7.4,2/1/1985,78,85,11,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Places in the Heart,Places in the Heart,0,1985,7.3,10/5/1984,82,96,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,A Soldier's Story,A Soldier's Story,0,1985,7.2,11/2/1984,82,89,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Out of Africa,Out of Africa,1,1986,7.2,12/20/1985,83,56,11,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Color Purple,The Color Purple,0,1986,7.8,2/7/1986,94,88,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Kiss of the Spider Woman,Kiss of the Spider Woman,0,1986,7.4,7/26/1985,81,88,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Prizzi's Honor,Prizzi's Honor,0,1986,6.8,6/14/1985,62,88,8,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Witness,Witness,0,1986,7.4,2/8/1985,80,92,8,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Platoon,Platoon,1,1987,8.1,2/6/1987,93,88,8,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Children of a Lesser God,Children of a Lesser God,0,1987,7.2,10/31/1986,78,81,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Hannah and Her Sisters,Hannah and Her Sisters,0,1987,8,3/14/1986,90,93,7,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Mission,The Mission,0,1987,7.5,10/31/1986,87,65,7,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,A Room with a View,A Room with a View,0,1987,7.4,4/11/1986,86,100,8,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,UNRATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Last Emperor,The Last Emperor,1,1988,7.8,4/15/1988,88,92,9,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Broadcast News,Broadcast News,0,1988,7.2,12/25/1987,78,98,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Fatal Attraction,Fatal Attraction,0,1988,6.9,9/18/1987,72,78,6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Hope and Glory,Hope and Glory,0,1988,7.4,2/19/1988,83,94,5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Moonstruck,Moonstruck,0,1988,7.1,1/15/1988,80,92,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Rain Man,Rain Man,1,1989,8,12/16/1988,90,90,8,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,The Accidental Tourist,The Accidental Tourist,0,1989,6.8,1/6/1989,60,79,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Dangerous Liaisons,Dangerous Liaisons,0,1989,7.7,2/24/1989,83,93,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Mississippi Burning,Mississippi Burning,0,1989,7.8,1/27/1989,90,89,7,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Working Girl,Working Girl,0,1989,6.7,12/21/1988,67,84,5,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picture,Driving Miss Daisy,Driving Miss Daisy,1,1990,7.4,1/26/1990,81,82,9,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Picture,Born on the Fourth of July,Born on the Fourth of July,0,1990,7.2,1/5/1990,76,90,8,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,Dead Poets Society,Dead Poets Society,0,1990,8,6/9/1989,92,85,4,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,Field of Dreams,Field of Dreams,0,1990,7.5,5/5/1989,86,86,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,My Left Foot,My Left Foot,0,1990,7.9,3/30/1990,92,97,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,Dances with Wolves,Dances with Wolves,1,1991,8,11/21/1990,87,82,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Picture,Awakenings,Awakenings,0,1991,7.8,1/11/1991,89,88,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,Ghost,Ghost,0,1991,7,7/13/1990,80,74,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,The Godfather Part III,The Godfather Part III,0,1991,7.6,12/25/1990,78,67,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,Goodfellas,Goodfellas,0,1991,8.7,9/21/1990,97,97,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,The Silence of the Lambs,The Silence of the Lambs,1,1992,8.6,2/14/1991,95,95,7,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Picture,Beauty and the Beast,Beauty and the Beast,0,1992,8,11/22/1991,92,93,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,Bugsy,Bugsy,0,1992,6.8,12/20/1991,69,85,10,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Picture,JFK,JFK,0,1992,8,12/20/1991,88,84,8,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Picture,The Prince of Tides,The Prince of Tides,0,1992,6.7,12/25/1991,70,73,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Picture,Unforgiven,Unforgiven,1,1993,8.3,8/7/1992,93,95,9,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,R,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Picture,The Crying Game,The Crying Game,0,1993,7.3,2/19/1993,78,97,6,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
