Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_Oscar_bestdirector,Nom_DGA,Nom_BAFTA,Win_DGA,Win_BAFTA,Nom_GoldenGlobe_bestcomedy,Nom_GoldenGlobe_bestdrama,Win_GoldenGlobe_bestcomedy,Win_GoldenGlobe_bestdrama,Genre_action,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_war,Genre_filmnoir,Genre_thriller,Genre_adventure,Genre_family,Genre_sport,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Nowin_PGA,Win_PGA,Nonom_PGA,Nom_PGA
Picture,Avatar,Avatar,0,2010,7.8,12/18/2009,82,83,9,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Blind Side,The Blind Side,0,2010,7.7,11/20/2009,85,66,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,District 9,District 9,0,2010,8,8/14/2009,82,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,An Education,An Education,0,2010,7.3,2/5/2010,80,94,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Inglourious Basterds,Inglourious Basterds,0,2010,8.3,8/21/2009,87,89,8,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Precious,Precious,0,2010,7.3,11/20/2009,81,91,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,A Serious Man,A Serious Man,0,2010,7,11/6/2009,67,89,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Up,Up,0,2010,8.3,5/29/2009,90,98,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Up in the Air,Up in the Air,0,2010,7.4,12/23/2009,79,91,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The King's Speech,The King's Speech,1,2011,8,12/25/2010,92,95,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Picture,127 Hours,127 Hours,0,2011,7.6,1/28/2011,85,93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Black Swan,Black Swan,0,2011,8,12/17/2010,84,87,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Fighter,The Fighter,0,2011,7.9,12/17/2010,89,90,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Inception,Inception,0,2011,8.8,7/16/2010,91,86,8,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Kids Are All Right,The Kids Are All Right,0,2011,7.1,7/30/2010,73,93,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
Picture,The Social Network,The Social Network,0,2011,7.7,10/1/2010,86,96,8,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,Toy Story 3,Toy Story 3,0,2011,8.3,6/18/2010,89,99,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,G,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,True Grit,True Grit,0,2011,7.4,6/21/1969,83,90,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Winter's Bone,Winter's Bone,0,2011,7.2,7/16/2010,76,94,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Artist,The Artist,1,2012,7.9,1/20/2012,87,96,10,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,The Descendants,The Descendants,0,2012,7.3,12/9/2011,79,89,5,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Extremely Loud and Incredibly Close,Extremely Loud & Incredibly Close,0,2012,6.9,1/20/2012,61,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Help,The Help,0,2012,8.1,8/10/2011,89,75,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Hugo,Hugo,0,2012,7.5,11/23/2011,78,94,11,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Midnight in Paris,Midnight in Paris,0,2012,7.7,6/10/2011,83,93,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Moneyball,Moneyball,0,2012,7.6,9/23/2011,86,94,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Tree of Life,The Tree of Life,0,2012,6.8,5/17/2011,60,84,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,War Horse,War Horse,0,2012,7.2,12/25/2011,74,76,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Argo,Argo,1,2013,7.7,10/12/2012,90,96,7,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,Amour,Amour,0,2013,7.9,9/20/2012,82,93,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,Beasts of the Southern Wild,Beasts of the Southern Wild,0,2013,7.3,7/5/2012,76,86,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Django Unchained,Django Unchained,0,2013,8.4,12/25/2012,91,88,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Life of Pi,Life of Pi,0,2013,7.9,11/21/2012,84,87,10,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Lincoln,Lincoln,0,2013,7.4,11/16/2012,80,90,12,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Silver Linings Playbook,Silver Linings Playbook,0,2013,7.8,12/25/2012,86,92,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Zero Dark Thirty,Zero Dark Thirty,0,2013,7.4,1/11/2013,80,92,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,12 Years a Slave,12 Years a Slave,1,2014,8.1,11/8/2013,90,96,9,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,American Hustle,American Hustle,0,2014,7.3,12/20/2013,74,93,10,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Captain Phillips,Captain Phillips,0,2014,7.8,10/11/2013,89,93,6,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Dallas Buyers Club,Dallas Buyers Club,0,2014,8,11/22/2013,91,94,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Gravity,Gravity,0,2014,7.8,10/4/2013,80,96,10,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1
Picture,Her,Her,0,2014,8,1/10/2014,82,95,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Nebraska,Nebraska,0,2014,7.7,1/24/2014,83,91,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Philomena,Philomena,0,2014,7.6,11/27/2013,89,92,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,The Wolf of Wall Street,The Wolf of Wall Street,0,2014,8.2,12/25/2013,82,77,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),1,2015,7.8,11/14/2014,77,91,9,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
Picture,American Sniper,American Sniper,0,2015,7.3,1/16/2015,84,72,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,Boyhood,Boyhood,0,2015,7.9,8/15/2014,81,98,6,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2015,8.1,3/28/2014,86,92,9,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Imitation Game,The Imitation Game,0,2015,8.1,12/25/2014,91,90,8,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Selma,Selma,0,2015,7.5,1/9/2015,86,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Theory of Everything,The Theory of Everything,0,2015,7.7,11/26/2014,84,79,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Whiplash,Whiplash,0,2015,8.5,10/15/2014,94,94,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Spotlight,Spotlight,1,2016,8.1,11/20/2015,93,96,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
Picture,The Big Short,The Big Short,0,2016,7.8,12/23/2015,88,88,5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
Picture,Bridge of Spies,Bridge of Spies,0,2016,7.6,10/16/2015,87,91,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Brooklyn,Brooklyn,0,2016,7.5,11/25/2015,87,97,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Mad Max: Fury Road,Mad Max: Fury Road,0,2016,8.1,5/15/2015,86,97,10,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,The Martian,The Martian,0,2016,8,10/2/2015,91,92,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Revenant,The Revenant,0,2016,8,1/8/2016,84,81,12,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Room,Room,0,2016,8.2,1/22/2016,93,94,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Arrival,Arrival,0,2017,8.1,11/11/2016,82,94,8,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Fences,Fences,0,2017,7.4,12/25/2016,79,93,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Hacksaw Ridge,Hacksaw Ridge,0,2017,8.3,11/4/2016,93,86,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Hell or High Water,Hell or High Water,0,2017,7.7,8/26/2016,89,98,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Hidden Figures,Hidden Figures,0,2017,7.9,1/6/2017,94,92,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
Picture,La La Land,La La Land,0,2017,8.5,12/25/2016,85,93,14,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1
Picture,Lion,Lion,0,2017,8,1/6/2017,93,86,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Manchester by the Sea,Manchester by the Sea,0,2017,8.1,12/16/2016,81,96,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Moonlight,Moonlight,1,2017,7.9,11/18/2016,86,98,7,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Call Me by Your Name,Call Me by Your Name,0,2018,8.3,1/18/2018,87,96,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Darkest Hour,Darkest Hour,0,2018,7.4,12/22/2017,84,86,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Dunkirk,Dunkirk,0,2018,8.1,7/21/2017,81,92,8,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Get Out,Get Out,0,2018,7.7,2/24/2018,87,99,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Lady Bird,Lady Bird,0,2018,7.8,12/1/2017,81,99,5,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Phantom Thread,Phantom Thread,0,2018,8.3,1/19/2018,61,91,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,The Post,The Post,0,2018,7.4,1/12/2018,73,88,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Shape of Water,The Shape of Water,1,2018,7.8,12/22/2017,92,78,13,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
Picture,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2018,8.3,11/10/2017,87,93,7,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,BlacKkKlansman,BlacKkKlansman,0,2019,7.5,9/27/2018,95,82,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Green Book,Green Book,1,2019,8.3,11/1/2018,82,94,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
Picture,Bohemian Rhapsody,Bohemian Rhapsody,0,2019,8.2,11/1/2018,62,89,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
Picture,A Star Is Born,A Star Is Born,0,2019,8,9/1/2018,90,81,7,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Favourite,The Favourite,0,2019,7.9,12/1/2018,93,62,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Vice,Vice,0,2019,7.1,12/12/2018,66,55,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Roma,Roma,0,2019,8,11/21/2018,96,83,10,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1
Picture,Black Panther,Black Panther,0,2019,7.4,2/15/2018,97,79,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
